media_id,entity_id,entity_type,media_type,url,source_url,authority,focal_point_x,focal_point_y,mobile_focal_point_x,mobile_focal_point_y,qa_status,notes
media:splash:xin-zhao,char:xin-zhao,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/XinZhao_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/XinZhao.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:yasuo,char:yasuo,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Yasuo.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Yasuo.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:yasuo,char:yasuo,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Yasuo_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Yasuo.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:yone,char:yone,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Yone.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Yone.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:yone,char:yone,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Yone_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Yone.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:yorick,char:yorick,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Yorick.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Yorick.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:yorick,char:yorick,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Yorick_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Yorick.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:yunara,char:yunara,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Yunara.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Yunara.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:yunara,char:yunara,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Yunara_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Yunara.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:yuumi,char:yuumi,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Yuumi.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Yuumi.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:yuumi,char:yuumi,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Yuumi_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Yuumi.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:zaahen,char:zaahen,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Zaahen.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Zaahen.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:zaahen,char:zaahen,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Zaahen_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Zaahen.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:zac,char:zac,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Zac.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Zac.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:zac,char:zac,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Zac_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Zac.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:zed,char:zed,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Zed.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Zed.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:zed,char:zed,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Zed_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Zed.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:zeri,char:zeri,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Zeri.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Zeri.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:zeri,char:zeri,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Zeri_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Zeri.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:ziggs,char:ziggs,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Ziggs.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Ziggs.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:ziggs,char:ziggs,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Ziggs_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Ziggs.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:zilean,char:zilean,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Zilean.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Zilean.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:zilean,char:zilean,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Zilean_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Zilean.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:zoe,char:zoe,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Zoe.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Zoe.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:zoe,char:zoe,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Zoe_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Zoe.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:zyra,char:zyra,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Zyra.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Zyra.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:zyra,char:zyra,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Zyra_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Zyra.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:event:creation-universe,event:creation-universe,EVENT,EVENT_HERO,,https://wiki.leagueoflegends.com/en-us/Universe%3ACreation_of_the_Universe,NEEDS_PRIMARY_RIOT_ASSET,,,,,NEEDS_ASSET_DISCOVERY,"Riot Games ""Creation of the Universe"" Runeterra lore official artwork"
media:event:formation-runeterra,event:formation-runeterra,EVENT,EVENT_HERO,,https://wiki.leagueoflegends.com/en-us/Universe%3AFormation_of_Runeterra,NEEDS_PRIMARY_RIOT_ASSET,,,,,NEEDS_ASSET_DISCOVERY,"Riot Games ""Formation of Runeterra"" Runeterra lore official artwork"
media:event:titan-war,event:titan-war,EVENT,EVENT_HERO,,https://wiki.leagueoflegends.com/en-us/Universe%3ATitan_War,NEEDS_PRIMARY_RIOT_ASSET,,,,,NEEDS_ASSET_DISCOVERY,"Riot Games ""Titan War"" Runeterra lore official artwork"
media:event:founding-freljord,event:founding-freljord,EVENT,EVENT_HERO,,https://wiki.leagueoflegends.com/en-us/Universe%3AFounding_of_the_Freljord,NEEDS_PRIMARY_RIOT_ASSET,,,,,NEEDS_ASSET_DISCOVERY,"Riot Games ""Founding of the Freljord"" Runeterra lore official artwork"
media:event:war-three-sisters,event:war-three-sisters,EVENT,EVENT_HERO,,https://wiki.leagueoflegends.com/en-us/Universe%3AWar_of_the_Three_Sisters,NEEDS_PRIMARY_RIOT_ASSET,,,,,NEEDS_ASSET_DISCOVERY,"Riot Games ""War of the Three Sisters"" Runeterra lore official artwork"
media:event:westward-migration,event:westward-migration,EVENT,EVENT_HERO,,https://wiki.leagueoflegends.com/en-us/Universe%3AWestward_Migration,NEEDS_PRIMARY_RIOT_ASSET,,,,,NEEDS_ASSET_DISCOVERY,"Riot Games ""Westward Migration"" Runeterra lore official artwork"
media:event:golden-age-shurima,event:golden-age-shurima,EVENT,EVENT_HERO,,https://wiki.leagueoflegends.com/en-us/Universe%3AGolden_Age_of_Shurima,NEEDS_PRIMARY_RIOT_ASSET,,,,,NEEDS_ASSET_DISCOVERY,"Riot Games ""Golden Age of Shurima"" Runeterra lore official artwork"
media:event:void-war,event:void-war,EVENT,EVENT_HERO,,https://wiki.leagueoflegends.com/en-us/Universe%3AVoid_War,NEEDS_PRIMARY_RIOT_ASSET,,,,,NEEDS_ASSET_DISCOVERY,"Riot Games ""Void War"" Runeterra lore official artwork"
media:event:fall-shurima,event:fall-shurima,EVENT,EVENT_HERO,,https://wiki.leagueoflegends.com/en-us/Universe%3AFall_of_Shurima,NEEDS_PRIMARY_RIOT_ASSET,,,,,NEEDS_ASSET_DISCOVERY,"Riot Games ""Fall of Shurima"" Runeterra lore official artwork"
media:event:great-darkin-war,event:great-darkin-war,EVENT,EVENT_HERO,,https://wiki.leagueoflegends.com/en-us/Universe%3AGreat_Darkin_War,NEEDS_PRIMARY_RIOT_ASSET,,,,,NEEDS_ASSET_DISCOVERY,"Riot Games ""Great Darkin War"" Runeterra lore official artwork"
media:event:ruination-helia,event:ruination-helia,EVENT,EVENT_HERO,,https://wiki.leagueoflegends.com/en-us/Universe%3ARuination,NEEDS_PRIMARY_RIOT_ASSET,,,,,NEEDS_ASSET_DISCOVERY,"Riot Games ""Ruination of Helia"" Runeterra lore official artwork"
media:event:rune-wars,event:rune-wars,EVENT,EVENT_HERO,,https://wiki.leagueoflegends.com/en-us/Universe%3ARune_Wars,NEEDS_PRIMARY_RIOT_ASSET,,,,,NEEDS_ASSET_DISCOVERY,"Riot Games ""Rune Wars"" Runeterra lore official artwork"
media:event:resurgence-civilizations,event:resurgence-civilizations,EVENT,EVENT_HERO,,https://wiki.leagueoflegends.com/en-us/Universe%3AResurgence_of_Civilizations,NEEDS_PRIMARY_RIOT_ASSET,,,,,NEEDS_ASSET_DISCOVERY,"Riot Games ""Resurgence of Civilizations"" Runeterra lore official artwork"
media:event:first-demacia-noxus-war,event:first-demacia-noxus-war,EVENT,EVENT_HERO,,https://wiki.leagueoflegends.com/en-us/Universe%3AFirst_Demacian-Noxian_War,NEEDS_PRIMARY_RIOT_ASSET,,,,,NEEDS_ASSET_DISCOVERY,"Riot Games ""First Demacian-Noxian War"" Runeterra lore official artwork"
media:event:medarda-succession-war,event:medarda-succession-war,EVENT,EVENT_HERO,,https://wiki.leagueoflegends.com/en-us/Universe%3AMedardan_Succession_War,NEEDS_PRIMARY_RIOT_ASSET,,,,,NEEDS_ASSET_DISCOVERY,"Riot Games ""Medardan Succession War"" Runeterra lore official artwork"
media:event:era-hextech,event:era-hextech,EVENT,EVENT_HERO,,https://wiki.leagueoflegends.com/en-us/Universe%3AEra_of_Hextech,NEEDS_PRIMARY_RIOT_ASSET,,,,,NEEDS_ASSET_DISCOVERY,"Riot Games ""Era of Hextech"" Runeterra lore official artwork"
media:event:noxian-invasion-ionia,event:noxian-invasion-ionia,EVENT,EVENT_HERO,,https://wiki.leagueoflegends.com/en-us/Universe%3ANoxian_Invasion_of_Ionia,NEEDS_PRIMARY_RIOT_ASSET,,,,,NEEDS_ASSET_DISCOVERY,"Riot Games ""Noxian Invasion of Ionia"" Runeterra lore official artwork"
media:event:rebirth-sun-disc,event:rebirth-sun-disc,EVENT,EVENT_HERO,,https://wiki.leagueoflegends.com/en-us/Universe%3ARebirth_of_the_Sun_Disc,NEEDS_PRIMARY_RIOT_ASSET,,,,,NEEDS_ASSET_DISCOVERY,"Riot Games ""Rebirth of the Sun Disc"" Runeterra lore official artwork"
media:event:return-ruined-king,event:return-ruined-king,EVENT,EVENT_HERO,,https://wiki.leagueoflegends.com/en-us/Universe%3AReturn_of_the_Ruined_King,NEEDS_PRIMARY_RIOT_ASSET,,,,,NEEDS_ASSET_DISCOVERY,"Riot Games ""Return of the Ruined King"" Runeterra lore official artwork"
media:event:great-mage-rebellion,event:great-mage-rebellion,EVENT,EVENT_HERO,,https://wiki.leagueoflegends.com/en-us/Universe%3AGreat_Mage_Rebellion,NEEDS_PRIMARY_RIOT_ASSET,,,,,NEEDS_ASSET_DISCOVERY,"Riot Games ""Great Mage Rebellion"" Runeterra lore official artwork"
media:event:harrowing,event:harrowing,EVENT,EVENT_HERO,,https://wiki.leagueoflegends.com/en-us/Universe%3AHarrowing,NEEDS_PRIMARY_RIOT_ASSET,,,,,NEEDS_ASSET_DISCOVERY,"Riot Games ""The Harrowing"" Runeterra lore official artwork"
media:event:swain-coup,event:swain-coup,EVENT,EVENT_HERO,,https://wiki.leagueoflegends.com/en-us/Universe%3ASwain,NEEDS_PRIMARY_RIOT_ASSET,,,,,NEEDS_ASSET_DISCOVERY,"Riot Games ""Swain's Coup"" Runeterra lore official artwork"
media:event:yasuo-yone-duel,event:yasuo-yone-duel,EVENT,EVENT_HERO,,https://wiki.leagueoflegends.com/en-us/Universe%3AYasuo,NEEDS_PRIMARY_RIOT_ASSET,,,,,NEEDS_ASSET_DISCOVERY,"Riot Games ""Yasuo and Yone's Duel"" Runeterra lore official artwork"
media:event:kayle-morgana-conflict,event:kayle-morgana-conflict,EVENT,EVENT_HERO,,https://wiki.leagueoflegends.com/en-us/Universe%3AKayle,NEEDS_PRIMARY_RIOT_ASSET,,,,,NEEDS_ASSET_DISCOVERY,"Riot Games ""Kayle and Morgana Conflict"" Runeterra lore official artwork"
media:event:aatrox-atreus-duel,event:aatrox-atreus-duel,EVENT,EVENT_HERO,,https://wiki.leagueoflegends.com/en-us/Universe%3APantheon,NEEDS_PRIMARY_RIOT_ASSET,,,,,NEEDS_ASSET_DISCOVERY,"Riot Games ""Aatrox and Atreus"" Runeterra lore official artwork"
